Geneid	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_D_S42Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_V_S52Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_D_S19Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_V_S38Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_V_S7Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_D_S11Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_D_S15Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_D_S13Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_D_S22Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_V_S74Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_V_S69Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_V_S72Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_D_S48Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_D_S25Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_V_S39Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_V_S8Aligned.sortedByCoord.out.bam
ENSG00000270171	0	1	1	0	1	0	0	1	0	0	0	2	0	1	1	1
ENSG00000270035	0	3	1	2	1	0	0	3	4	0	1	3	1	6	0	1
ENSG00000269978	4	2	4	0	4	0	0	6	0	1	3	4	1	4	2	1
ENSG00000049245	1040	1078	647	827	973	1335	882	958	786	1109	893	1468	1662	814	850	1145
ENSG00000269925	5	10	2	4	2	8	3	4	2	5	4	4	7	0	4	6
ENSG00000049246	216	283	233	202	304	215	171	276	160	310	187	475	328	265	145	219
ENSG00000236266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000049249	0	0	2	1	1	1	0	0	0	0	0	1	0	2	1	0
ENSG00000270330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116288	3070	3439	2134	2427	2877	1272	1059	2876	888	1400	1198	4124	1960	2746	908	1406
ENSG00000200344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284747	10	13	4	1	7	8	7	10	2	9	3	18	8	4	2	5
ENSG00000284716	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1
ENSG00000116285	598	608	492	338	589	438	254	520	309	527	344	934	711	522	266	371
ENSG00000238290	0	0	0	1	1	0	0	1	0	1	1	1	1	0	2	1
ENSG00000232848	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162426	3	5	3	2	0	4	1	2	0	1	0	4	2	5	2	2
ENSG00000252254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142599	294	410	244	227	342	204	190	290	173	315	245	524	353	312	179	238
ENSG00000232912	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000221083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234619	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000224315	0	2	0	0	1	0	3	0	0	0	0	1	1	0	1	1
ENSG00000222511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228423	0	0	1	1	1	0	0	0	0	0	2	0	2	0	1	0
ENSG00000229716	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000074800	18419	19554	10943	14911	17869	15706	11373	15454	8341	16122	12899	23367	20763	15360	9957	15918
ENSG00000274258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230679	4	9	0	5	4	2	4	3	2	6	0	5	8	4	4	3
ENSG00000201725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131686	0	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0
ENSG00000265141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197241	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000142583	5	4	0	2	5	1	0	6	0	2	1	6	0	2	4	2
ENSG00000252404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180758	602	794	435	570	662	220	238	543	197	367	277	1146	433	561	184	327
ENSG00000228526	165	205	110	144	158	104	118	142	123	217	168	278	221	144	111	157
ENSG00000284357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234546	19	28	12	23	19	10	6	23	5	12	8	35	17	19	6	7
ENSG00000049239	400	454	270	397	385	419	317	389	279	522	390	630	650	359	248	416
ENSG00000171621	248	184	149	148	168	29	15	203	14	26	14	223	28	184	17	21
ENSG00000284652	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
ENSG00000284693	6	9	2	8	1	6	5	3	7	9	8	8	9	4	3	5
ENSG00000252956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171612	216	227	136	181	184	263	203	153	156	201	209	268	300	156	192	226
ENSG00000231181	4	2	3	0	8	2	1	2	1	4	4	5	3	0	1	4
ENSG00000188807	104	105	75	84	72	32	40	82	24	55	32	162	60	74	28	43
ENSG00000171608	20	20	7	6	8	7	14	16	5	12	17	23	17	15	8	18
ENSG00000179840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231789	11	12	4	6	7	1	0	4	0	0	0	7	0	10	0	1
ENSG00000171603	962	1104	908	827	941	633	528	893	401	895	547	1534	991	791	482	649
ENSG00000271264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280113	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178585	353	400	236	325	332	347	323	338	279	544	381	477	585	292	300	455
ENSG00000223989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162441	428	503	299	353	466	577	430	459	407	661	501	625	877	386	363	488
ENSG00000228150	1	1	1	0	0	0	1	0	2	0	1	1	3	1	0	1
ENSG00000173614	92	123	54	87	80	110	115	92	75	149	128	123	213	71	107	139
ENSG00000202415	0	1	1	0	0	1	1	1	5	5	2	0	3	0	1	2
ENSG00000283611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162444	2	5	1	0	2	110	71	3	57	89	70	2	121	0	62	84
ENSG00000130939	514	525	362	424	510	546	358	493	297	616	405	786	650	456	333	494
ENSG00000224340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233623	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000201746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000054523	942	1133	788	731	1082	832	617	902	524	874	609	1816	1020	948	497	768
ENSG00000264881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284735	0	2	0	2	0	0	0	1	0	0	0	2	0	1	1	0
ENSG00000284642	0	2	0	0	0	1	1	2	2	2	3	2	1	0	4	3
ENSG00000142657	2907	3495	1872	2515	3025	1913	1414	2431	1299	2088	1655	4434	2751	2516	1259	1911
ENSG00000271989	1	0	0	0	1	0	0	1	0	0	0	3	3	0	0	1
ENSG00000251503	3	1	1	4	1	3	2	1	2	2	3	4	4	0	2	2
ENSG00000175279	43	60	22	40	54	76	54	31	47	57	50	71	88	37	51	62
ENSG00000241563	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0
ENSG00000160049	451	466	287	352	429	629	468	430	415	632	457	602	912	361	469	628
ENSG00000203469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142655	150	157	79	115	133	94	73	118	78	112	85	178	156	101	70	129
ENSG00000287727	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243267	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0	1
ENSG00000130940	750	919	550	658	663	293	252	685	298	506	315	1158	604	562	253	336
ENSG00000272078	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000225158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175262	3	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0
ENSG00000215785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120948	312	388	543	385	563	806	339	552	345	673	332	886	880	478	253	677
ENSG00000277726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009724	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0
ENSG00000271895	9	8	3	7	6	25	12	5	13	33	18	10	30	7	9	23
ENSG00000116649	203	217	179	154	189	258	192	189	136	262	180	287	397	148	115	237
ENSG00000171824	1076	1100	682	805	945	1033	808	926	705	1148	815	1393	1400	885	704	949
ENSG00000226849	1	0	1	1	2	2	0	1	2	1	1	2	1	0	2	6
ENSG00000230337	14	14	12	14	7	4	14	8	9	7	3	15	19	12	3	4
ENSG00000198793	1656	1744	1121	1237	1690	1158	754	1374	768	1473	999	2487	1674	1376	829	1106
ENSG00000225602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120942	276	258	206	212	279	88	74	211	55	130	104	391	174	220	66	130
ENSG00000238199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204624	7	13	6	4	8	0	0	6	0	0	2	8	3	11	0	2
ENSG00000285833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235643	5	1	1	1	0	0	0	2	0	0	1	2	0	0	0	1
ENSG00000284708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116661	43	50	42	35	55	58	54	38	63	98	75	57	122	50	56	86
ENSG00000132879	205	234	107	181	172	66	53	187	64	138	83	256	160	169	47	94
ENSG00000116663	130	137	80	83	108	100	77	107	66	111	97	177	127	93	67	91
ENSG00000116670	265	230	150	155	194	226	182	173	108	230	161	285	291	184	147	227
ENSG00000162490	1	2	0	2	3	0	3	3	6	3	1	1	5	4	3	6
ENSG00000177674	344	360	239	254	279	206	188	292	161	286	220	439	361	279	137	269
ENSG00000215910	1	2	0	0	1	0	0	0	3	1	1	1	4	4	1	2
ENSG00000177553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177000	654	721	440	602	585	320	292	662	226	493	368	905	590	536	244	344
ENSG00000011021	111	117	67	83	114	142	99	117	90	174	118	192	215	75	79	128
ENSG00000276470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224904	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285646	68	87	33	50	58	45	53	50	52	53	41	79	81	57	41	62
ENSG00000199347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201801	10	19	12	3	2	2	1	23	2	6	1	20	4	26	1	0
ENSG00000116685	837	871	533	633	727	327	277	697	232	417	266	1072	532	637	261	327
ENSG00000083444	908	868	568	570	739	446	388	639	376	674	450	1020	766	615	403	515
ENSG00000287384	0	1	0	2	0	0	2	0	0	0	0	1	0	1	0	0
ENSG00000116688	2067	2225	1407	1589	2036	869	696	1764	618	1126	789	2867	1416	1839	570	922
ENSG00000270914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116691	200	234	137	145	145	106	99	150	52	131	96	213	160	148	89	104
ENSG00000202461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120949	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000201135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028137	0	0	0	0	0	11	1	2	2	1	1	1	3	0	0	4
ENSG00000263676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048707	1977	2320	1538	1628	1984	2310	1342	1969	1656	2802	1808	3598	2988	1812	1402	1721
ENSG00000239149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229484	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000162496	79	95	97	159	115	48	54	105	44	141	63	217	99	82	55	91
ENSG00000221340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272482	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000204518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188984	4	5	3	8	6	0	0	8	3	0	0	15	0	14	0	0
ENSG00000157330	1	4	1	0	3	6	0	2	2	0	2	3	2	0	4	1
ENSG00000116726	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0
ENSG00000116721	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000228338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179172	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000120952	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000243073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187545	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236179	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000275774	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000229978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204505	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204501	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204479	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204478	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000162494	0	0	0	0	4	0	0	0	0	0	0	4	0	1	0	0
ENSG00000259961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162493	4	7	3	2	5	0	1	3	0	1	0	4	1	2	2	0
ENSG00000222952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116731	681	830	565	544	724	482	292	676	333	578	344	1352	617	647	268	464
ENSG00000189337	81	95	72	67	77	18	19	74	7	26	17	154	23	77	16	19
ENSG00000252151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231606	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
ENSG00000234593	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	2
ENSG00000235829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287756	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000175147	34	43	16	31	48	0	2	31	2	0	2	70	0	20	1	0
ENSG00000171729	116	146	72	89	109	9	4	99	4	10	11	166	9	101	2	15
ENSG00000204464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278480	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0
ENSG00000142621	10	10	1	7	10	2	0	4	4	2	1	11	5	6	6	1
ENSG00000233485	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000236045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228140	1	4	0	0	2	2	0	1	1	0	0	1	1	2	2	0
ENSG00000142634	492	532	341	384	422	117	107	420	71	140	105	659	171	422	89	157
ENSG00000162438	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000142615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132906	105	97	90	70	104	50	53	89	61	94	70	127	124	79	55	88
ENSG00000116138	772	832	489	625	810	460	352	797	298	455	344	1322	576	625	279	449
ENSG00000251866	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000272510	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116771	75	90	38	36	58	11	18	46	12	38	24	117	30	67	13	28
ENSG00000237301	2	2	0	2	1	0	3	1	1	1	0	2	4	1	3	2
ENSG00000235084	1	0	1	0	0	0	2	0	0	3	0	1	1	2	0	1
ENSG00000252417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197312	689	923	658	711	910	681	535	850	435	833	564	1590	922	741	404	762
ENSG00000215695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116786	234	216	206	189	225	179	175	203	111	303	190	332	280	193	136	168
ENSG00000237938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162461	4	4	2	6	4	2	4	4	3	7	6	2	12	1	7	5
ENSG00000224459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162458	0	2	2	3	0	74	69	2	47	82	84	3	118	1	49	80
ENSG00000224321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233954	175	168	119	120	143	56	87	115	74	112	97	150	141	130	111	147
ENSG00000178715	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0
ENSG00000179743	18	17	13	24	11	24	33	19	27	36	31	18	53	13	22	29
ENSG00000065526	543	671	498	442	659	235	187	525	195	369	217	1310	397	573	174	273
ENSG00000270620	1	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0
ENSG00000116809	156	154	89	148	105	131	126	145	114	214	180	175	245	130	148	165
ENSG00000234607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183888	482	516	285	518	452	84	59	532	76	139	106	620	161	405	51	116
ENSG00000233078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173641	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000186510	4	3	1	3	4	0	1	2	0	3	1	6	2	4	0	0
ENSG00000232456	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000184908	1	0	0	0	1	0	1	1	1	2	0	0	1	3	0	0
ENSG00000185519	4	4	2	1	3	0	2	3	0	2	0	4	3	1	3	1
ENSG00000142627	165	148	120	91	116	24	21	116	19	25	19	192	44	104	13	15
ENSG00000227959	0	2	3	1	1	0	0	0	0	0	0	3	0	1	0	0
ENSG00000224621	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000234166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142632	65	69	33	47	50	159	151	48	129	291	198	73	332	37	160	216
ENSG00000237276	2	4	1	4	0	4	7	3	5	11	6	6	15	0	6	9
ENSG00000288398	72	98	45	54	58	84	109	57	98	167	103	99	168	41	80	110
ENSG00000132881	43	28	19	25	39	46	51	24	34	58	61	44	60	19	28	46
ENSG00000233929	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000037637	333	397	217	309	304	315	271	280	188	333	303	455	431	295	216	323
ENSG00000055070	1281	1374	852	930	1213	836	760	1107	673	1198	885	1500	1459	1086	667	1088
ENSG00000226457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187144	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000157191	332	359	256	272	267	366	318	309	275	445	351	434	620	293	270	450
ENSG00000226029	8	7	3	4	6	11	7	14	6	7	7	7	7	11	6	9
ENSG00000080947	21	24	16	21	24	22	22	17	10	24	16	37	24	18	8	24
ENSG00000206652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261135	1	1	3	0	1	1	0	2	0	0	0	3	1	1	0	0
ENSG00000285853	0	1	0	1	0	2	0	3	0	1	1	1	0	0	0	0
ENSG00000224174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233421	0	0	0	0	0	1	1	0	4	2	0	0	1	0	1	2
ENSG00000277344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219481	201	209	159	176	183	658	440	212	425	742	488	285	922	167	393	553
ENSG00000271732	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0
ENSG00000215908	142	146	84	96	136	112	170	153	106	250	187	182	266	118	116	193
ENSG00000283773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186301	60	58	24	46	49	4	7	40	7	19	14	60	20	31	7	9
ENSG00000282143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
